offset,size,type 876 876 2000 16
0,16384,0
16384,16384,1
32768,16384,1
49152,16384,0
65536,16384,1
81920,16384,1
98304,16384,1
65536,16384,1
114688,16384,1
65536,16384,1
131072,16384,1
65536,16384,1
147456,16384,1
163840,16384,0
180224,16384,1
196608,16384,1
212992,16384,1
229376,16384,1
245760,16384,1
262144,16384,1
65536,16384,1
278528,16384,0
294912,16384,0
311296,16384,1
327680,16384,1
344064,16384,1
360448,16384,1
376832,16384,1
49152,16384,1
393216,16384,1
65536,16384,1
409600,16384,1
344064,16384,1
425984,16384,1
49152,16384,1
442368,16384,1
65536,16384,1
458752,16384,1
475136,16384,1
491520,16384,1
507904,16384,1
524288,16384,0
65536,16384,1
540672,16384,1
65536,16384,1
557056,16384,0
49152,16384,0
573440,16384,1
589824,16384,1
65536,16384,1
606208,16384,1
65536,16384,1
622592,16384,1
344064,16384,1
49152,16384,1
638976,16384,1
655360,16384,0
671744,16384,1
65536,16384,1
688128,16384,1
49152,16384,1
704512,16384,1
720896,16384,1
737280,16384,0
753664,16384,1
770048,16384,1
311296,16384,1
344064,16384,1
786432,16384,0
65536,16384,1
802816,16384,1
819200,16384,0
65536,16384,1
835584,16384,1
376832,16384,1
851968,16384,1
868352,16384,1
884736,16384,1
901120,16384,0
917504,16384,1
933888,16384,1
950272,16384,1
835584,16384,1
966656,16384,1
983040,16384,0
999424,16384,1
311296,16384,1
344064,16384,1
1015808,16384,1
1032192,16384,1
65536,16384,0
376832,16384,1
65536,16384,1
1048576,16384,1
344064,16384,1
65536,16384,1
1064960,16384,1
65536,16384,0
1081344,16384,1
1097728,16384,1
344064,16384,0
327680,16384,0
1114112,16384,1
376832,16384,1
311296,16384,1
1130496,16384,1
1146880,16384,1
376832,16384,1
1163264,16384,1
1179648,16384,0
344064,16384,0
1196032,16384,1
1212416,16384,1
1228800,16384,1
376832,16384,1
311296,16384,0
737280,16384,1
1245184,16384,1
344064,16384,0
491520,16384,1
1261568,16384,1
65536,16384,1
1277952,16384,1
65536,16384,1
1294336,16384,1
1310720,16384,1
65536,16384,1
278528,16384,1
344064,16384,1
65536,16384,1
540672,16384,1
1327104,16384,1
1343488,16384,1
1359872,16384,1
1376256,16384,1
1392640,16384,1
1409024,16384,1
835584,16384,1
1425408,16384,1
1441792,16384,1
65536,16384,1
65536,16384,1
1458176,16384,1
1474560,16384,1
1490944,16384,1
737280,16384,1
1507328,16384,1
1146880,16384,1
65536,16384,1
65536,16384,1
1523712,16384,1
1540096,16384,1
1556480,16384,1
0,16384,0
1572864,16384,1
1589248,16384,1
1605632,16384,1
1622016,16384,1
344064,16384,1
1638400,16384,1
1654784,16384,1
65536,16384,0
1671168,16384,1
1687552,16384,1
1703936,16384,1
1720320,16384,1
917504,16384,1
65536,16384,1
1736704,16384,1
1753088,16384,1
65536,16384,1
1769472,16384,1
65536,16384,1
1785856,16384,1
65536,16384,1
1802240,16384,1
1818624,16384,0
1835008,16384,1
1851392,16384,1
65536,16384,1
65536,16384,1
65536,16384,1
1867776,16384,1
1884160,16384,1
1900544,16384,1
1916928,16384,1
1015808,16384,1
786432,16384,1
1933312,16384,0
1949696,16384,0
1966080,16384,1
344064,16384,0
1982464,16384,1
1998848,16384,1
2015232,16384,0
2031616,16384,0
344064,16384,1
65536,16384,1
2048000,16384,1
311296,16384,0
2064384,16384,1
2080768,16384,1
49152,16384,1
2097152,16384,0
344064,16384,1
2113536,16384,1
950272,16384,1
2129920,16384,1
344064,16384,1
2146304,16384,1
2162688,16384,0
2179072,16384,1
2195456,16384,1
737280,16384,1
1654784,16384,1
2211840,16384,0
2129920,16384,0
2228224,16384,1
1835008,16384,1
2244608,16384,1
2260992,16384,0
2277376,16384,1
376832,16384,0
1212416,16384,1
65536,16384,0
2293760,16384,1
2310144,16384,0
2326528,16384,1
311296,16384,1
2342912,16384,1
2359296,16384,1
2375680,16384,1
2392064,16384,0
2408448,16384,1
2424832,16384,1
2441216,16384,1
2457600,16384,1
2473984,16384,1
65536,16384,1
2490368,16384,0
737280,16384,1
737280,16384,1
2506752,16384,1
737280,16384,1
65536,16384,0
311296,16384,1
1818624,16384,0
65536,16384,1
2523136,16384,1
65536,16384,0
65536,16384,1
2539520,16384,1
2555904,16384,0
1425408,16384,1
311296,16384,1
344064,16384,1
65536,16384,1
2572288,16384,0
49152,16384,1
327680,16384,1
376832,16384,0
311296,16384,0
2588672,16384,0
2605056,16384,1
49152,16384,0
65536,16384,0
737280,16384,1
2621440,16384,1
2637824,16384,1
884736,16384,1
1146880,16384,1
2654208,16384,0
344064,16384,0
2670592,16384,1
2686976,16384,1
2703360,16384,1
884736,16384,1
1146880,16384,1
311296,16384,1
65536,16384,1
65536,16384,1
2719744,16384,0
2736128,16384,1
278528,16384,1
2752512,16384,0
344064,16384,1
802816,16384,1
2768896,16384,1
2785280,16384,1
2801664,16384,1
2818048,16384,0
65536,16384,1
802816,16384,1
376832,16384,0
2834432,16384,1
2850816,16384,1
1425408,16384,0
835584,16384,1
344064,16384,1
2867200,16384,0
2883584,16384,0
49152,16384,1
1818624,16384,0
2899968,16384,1
2916352,16384,1
65536,16384,1
2342912,16384,1
2932736,16384,0
2949120,16384,1
65536,16384,0
2965504,16384,1
2129920,16384,0
344064,16384,0
2981888,16384,1
2998272,16384,1
950272,16384,1
3014656,16384,1
3031040,16384,1
1818624,16384,0
3047424,16384,0
65536,16384,1
3063808,16384,1
344064,16384,1
3080192,16384,1
1638400,16384,1
1998848,16384,1
1818624,16384,1
376832,16384,1
376832,16384,1
917504,16384,1
1064960,16384,1
3096576,16384,0
376832,16384,1
3112960,16384,1
3129344,16384,0
1818624,16384,1
376832,16384,1
344064,16384,1
344064,16384,1
3145728,16384,1
1327104,16384,1
3162112,16384,1
311296,16384,1
2392064,16384,1
3178496,16384,1
65536,16384,1
1327104,16384,1
3194880,16384,1
311296,16384,1
2342912,16384,1
3211264,16384,1
3227648,16384,1
344064,16384,1
1654784,16384,1
278528,16384,0
3244032,16384,1
65536,16384,0
1359872,16384,0
311296,16384,1
344064,16384,1
344064,16384,1
3260416,16384,1
3276800,16384,1
65536,16384,1
1818624,16384,1
245760,16384,1
3293184,16384,1
3309568,16384,1
376832,16384,1
3325952,16384,1
3342336,16384,1
1146880,16384,1
311296,16384,1
3358720,16384,0
3375104,16384,1
3391488,16384,1
3407872,16384,1
3424256,16384,1
65536,16384,1
3440640,16384,1
3457024,16384,0
311296,16384,1
311296,16384,1
737280,16384,1
3473408,16384,1
65536,16384,0
3489792,16384,1
376832,16384,1
344064,16384,0
3506176,16384,1
1687552,16384,1
3522560,16384,1
3538944,16384,0
344064,16384,1
65536,16384,1
344064,16384,1
65536,16384,0
65536,16384,0
3244032,16384,0
65536,16384,1
3555328,16384,1
3571712,16384,1
3391488,16384,1
65536,16384,0
65536,16384,1
3588096,16384,1
3604480,16384,1
3620864,16384,1
1327104,16384,1
3637248,16384,1
65536,16384,1
49152,16384,1
65536,16384,1
3653632,16384,1
1146880,16384,1
65536,16384,1
3670016,16384,1
3686400,16384,0
344064,16384,0
3702784,16384,1
3719168,16384,1
376832,16384,1
278528,16384,1
3735552,16384,1
2342912,16384,1
344064,16384,1
3751936,16384,1
2342912,16384,1
3768320,16384,1
3784704,16384,1
65536,16384,1
2310144,16384,1
3801088,16384,1
65536,16384,1
3817472,16384,1
1818624,16384,1
65536,16384,1
3833856,16384,1
3850240,16384,0
3866624,16384,0
491520,16384,1
311296,16384,1
737280,16384,1
3883008,16384,1
65536,16384,0
3899392,16384,1
3915776,16384,1
557056,16384,1
917504,16384,1
3932160,16384,1
3948544,16384,0
376832,16384,1
3964928,16384,1
65536,16384,0
344064,16384,1
65536,16384,1
3981312,16384,1
950272,16384,1
3997696,16384,1
65536,16384,1
65536,16384,0
1146880,16384,1
4014080,16384,1
4030464,16384,1
4046848,16384,1
376832,16384,1
4063232,16384,0
950272,16384,1
4079616,16384,1
835584,16384,1
4096000,16384,1
4112384,16384,1
65536,16384,1
4128768,16384,1
311296,16384,1
65536,16384,1
4145152,16384,0
4161536,16384,1
4177920,16384,0
737280,16384,1
4194304,16384,0
2834432,16384,1
65536,16384,1
1687552,16384,1
4210688,16384,0
65536,16384,1
278528,16384,1
4227072,16384,1
638976,16384,1
4243456,16384,0
4259840,16384,0
180224,16384,1
65536,16384,1
4276224,16384,1
557056,16384,1
4292608,16384,1
344064,16384,1
4308992,16384,1
4325376,16384,1
376832,16384,1
4341760,16384,1
2342912,16384,1
4358144,16384,1
344064,16384,1
344064,16384,0
4374528,16384,1
950272,16384,0
65536,16384,1
1261568,16384,1
65536,16384,1
65536,16384,1
1146880,16384,1
4390912,16384,1
4407296,16384,1
4423680,16384,1
4440064,16384,1
4456448,16384,1
4472832,16384,1
344064,16384,1
786432,16384,1
4489216,16384,1
4505600,16384,0
4521984,16384,1
4538368,16384,1
344064,16384,1
4554752,16384,1
4571136,16384,1
4587520,16384,1
65536,16384,0
65536,16384,1
65536,16384,1
4603904,16384,0
4620288,16384,1
4636672,16384,1
4653056,16384,1
4669440,16384,1
376832,16384,0
557056,16384,0
65536,16384,1
65536,16384,1
4685824,16384,0
4702208,16384,0
344064,16384,1
4718592,16384,0
311296,16384,0
65536,16384,1
49152,16384,1
4734976,16384,0
1687552,16384,1
4751360,16384,1
2129920,16384,1
65536,16384,0
4767744,16384,1
4784128,16384,1
4800512,16384,1
4816896,16384,1
950272,16384,1
4833280,16384,1
4849664,16384,1
65536,16384,1
4866048,16384,1
1818624,16384,1
49152,16384,0
65536,16384,1
4882432,16384,1
4898816,16384,1
344064,16384,0
376832,16384,1
376832,16384,0
4915200,16384,1
4931584,16384,0
950272,16384,0
4947968,16384,1
4964352,16384,1
4980736,16384,1
4997120,16384,1
5013504,16384,1
3244032,16384,1
311296,16384,1
49152,16384,1
65536,16384,1
917504,16384,1
1359872,16384,1
344064,16384,1
1818624,16384,1
917504,16384,1
737280,16384,0
65536,16384,0
5029888,16384,1
5046272,16384,1
344064,16384,1
2588672,16384,1
344064,16384,1
4374528,16384,1
65536,16384,1
65536,16384,1
344064,16384,1
557056,16384,1
5062656,16384,1
