offset,size,type 1786 1786 2000 16
0,16384,1
16384,16384,1
32768,16384,0
49152,16384,0
65536,16384,1
81920,16384,1
98304,16384,1
114688,16384,0
131072,16384,1
147456,16384,1
163840,16384,0
180224,16384,1
196608,16384,1
212992,16384,1
229376,16384,0
245760,16384,0
262144,16384,1
278528,16384,1
294912,16384,1
311296,16384,0
327680,16384,0
344064,16384,1
360448,16384,0
376832,16384,1
393216,16384,1
409600,16384,1
425984,16384,1
442368,16384,1
458752,16384,1
475136,16384,0
491520,16384,0
507904,16384,1
524288,16384,1
540672,16384,0
557056,16384,1
573440,16384,0
589824,16384,0
606208,16384,1
622592,16384,1
638976,16384,1
655360,16384,1
671744,16384,0
688128,16384,0
704512,16384,1
720896,16384,1
737280,16384,0
753664,16384,1
770048,16384,1
786432,16384,0
802816,16384,1
819200,16384,1
835584,16384,1
851968,16384,0
868352,16384,1
884736,16384,1
901120,16384,0
917504,16384,0
933888,16384,0
950272,16384,1
966656,16384,0
983040,16384,0
999424,16384,1
1015808,16384,1
1032192,16384,0
1048576,16384,0
1064960,16384,1
1081344,16384,0
1097728,16384,1
1114112,16384,0
1130496,16384,1
1146880,16384,1
1163264,16384,1
1179648,16384,1
1196032,16384,0
1212416,16384,0
1228800,16384,1
1245184,16384,1
1261568,16384,1
1277952,16384,1
1294336,16384,0
1310720,16384,0
1327104,16384,1
1343488,16384,1
1359872,16384,1
1376256,16384,0
1392640,16384,1
1409024,16384,0
1425408,16384,0
1441792,16384,0
1458176,16384,1
1474560,16384,0
1490944,16384,1
1507328,16384,0
1523712,16384,0
1540096,16384,1
1556480,16384,0
1572864,16384,1
1589248,16384,0
1605632,16384,0
1622016,16384,0
1638400,16384,1
1654784,16384,0
1671168,16384,1
1687552,16384,0
1703936,16384,1
1720320,16384,0
1736704,16384,1
1753088,16384,1
1769472,16384,1
1785856,16384,1
1802240,16384,1
1818624,16384,1
1835008,16384,1
1851392,16384,1
1867776,16384,0
1884160,16384,1
1900544,16384,0
1916928,16384,0
1933312,16384,0
1949696,16384,1
1966080,16384,1
1982464,16384,1
1998848,16384,1
