offset,size,type 1931 1931 2000 4
0,4096,1
4096,4096,1
8192,4096,1
12288,4096,1
16384,4096,0
20480,4096,1
24576,4096,1
28672,4096,1
32768,4096,1
36864,4096,0
40960,4096,1
45056,4096,1
49152,4096,0
53248,4096,1
57344,4096,1
61440,4096,1
65536,4096,1
69632,4096,1
73728,4096,1
77824,4096,1
81920,4096,1
86016,4096,1
90112,4096,1
94208,4096,1
98304,4096,1
102400,4096,0
106496,4096,0
110592,4096,1
114688,4096,1
118784,4096,1
122880,4096,1
126976,4096,1
131072,4096,1
135168,4096,1
139264,4096,1
143360,4096,1
147456,4096,0
151552,4096,0
155648,4096,1
159744,4096,1
163840,4096,1
167936,4096,1
172032,4096,1
176128,4096,1
180224,4096,1
184320,4096,1
188416,4096,0
192512,4096,1
196608,4096,1
200704,4096,1
204800,4096,1
208896,4096,0
212992,4096,0
217088,4096,1
221184,4096,1
225280,4096,0
229376,4096,1
233472,4096,1
237568,4096,1
241664,4096,0
245760,4096,1
249856,4096,0
253952,4096,1
258048,4096,1
262144,4096,1
266240,4096,1
270336,4096,1
274432,4096,0
278528,4096,0
282624,4096,1
286720,4096,0
290816,4096,1
294912,4096,1
299008,4096,1
303104,4096,1
307200,4096,1
311296,4096,1
315392,4096,1
319488,4096,1
323584,4096,1
327680,4096,1
331776,4096,1
335872,4096,0
339968,4096,1
344064,4096,1
348160,4096,1
352256,4096,1
356352,4096,1
360448,4096,1
364544,4096,1
368640,4096,1
372736,4096,1
376832,4096,1
380928,4096,1
385024,4096,1
389120,4096,0
393216,4096,0
397312,4096,1
401408,4096,1
405504,4096,0
409600,4096,1
413696,4096,1
417792,4096,1
421888,4096,1
425984,4096,1
430080,4096,1
434176,4096,1
438272,4096,1
442368,4096,1
446464,4096,1
450560,4096,0
454656,4096,1
458752,4096,1
462848,4096,1
466944,4096,1
471040,4096,1
475136,4096,1
479232,4096,1
483328,4096,0
487424,4096,1
491520,4096,1
495616,4096,1
499712,4096,1
503808,4096,1
507904,4096,1
512000,4096,1
516096,4096,1
520192,4096,1
524288,4096,1
528384,4096,0
532480,4096,1
536576,4096,1
540672,4096,1
544768,4096,1
548864,4096,0
552960,4096,1
557056,4096,1
561152,4096,1
565248,4096,1
569344,4096,1
573440,4096,1
577536,4096,1
581632,4096,1
585728,4096,1
589824,4096,1
593920,4096,0
598016,4096,1
602112,4096,1
606208,4096,1
610304,4096,0
614400,4096,0
618496,4096,1
622592,4096,1
626688,4096,1
630784,4096,0
634880,4096,1
638976,4096,1
643072,4096,1
647168,4096,1
651264,4096,1
655360,4096,1
659456,4096,1
663552,4096,1
667648,4096,1
671744,4096,1
675840,4096,1
679936,4096,1
684032,4096,1
688128,4096,1
692224,4096,1
696320,4096,1
700416,4096,1
704512,4096,1
708608,4096,1
712704,4096,1
716800,4096,1
720896,4096,1
724992,4096,1
729088,4096,0
733184,4096,0
737280,4096,1
741376,4096,1
745472,4096,1
749568,4096,1
753664,4096,1
757760,4096,1
761856,4096,1
765952,4096,1
770048,4096,1
774144,4096,1
778240,4096,0
782336,4096,1
786432,4096,0
790528,4096,1
794624,4096,0
798720,4096,1
802816,4096,1
806912,4096,1
811008,4096,1
815104,4096,1
819200,4096,0
823296,4096,1
827392,4096,1
831488,4096,1
835584,4096,1
839680,4096,1
843776,4096,1
847872,4096,1
851968,4096,1
856064,4096,1
860160,4096,1
864256,4096,1
868352,4096,1
872448,4096,1
876544,4096,1
880640,4096,1
884736,4096,1
888832,4096,1
892928,4096,1
897024,4096,0
901120,4096,0
905216,4096,1
909312,4096,1
913408,4096,1
917504,4096,1
921600,4096,1
925696,4096,0
929792,4096,1
933888,4096,1
937984,4096,1
942080,4096,1
946176,4096,1
950272,4096,1
954368,4096,1
958464,4096,1
962560,4096,1
966656,4096,1
970752,4096,0
974848,4096,1
