offset,size,type 493 493 2000 256
0,262144,1
262144,262144,1
524288,262144,1
786432,262144,1
1048576,262144,1
1310720,262144,1
1572864,262144,1
1835008,262144,1
2097152,262144,1
2359296,262144,1
2621440,262144,1
2883584,262144,1
3145728,262144,1
3407872,262144,1
3670016,262144,1
3932160,262144,1
4194304,262144,1
4456448,262144,1
4718592,262144,1
4980736,262144,1
5242880,262144,1
5505024,262144,1
5767168,262144,1
6029312,262144,1
6291456,262144,1
6553600,262144,1
6815744,262144,1
7077888,262144,1
1572864,262144,1
7340032,262144,1
7602176,262144,1
7864320,262144,1
8126464,262144,1
8388608,262144,1
8650752,262144,1
8912896,262144,1
9175040,262144,1
9437184,262144,1
9699328,262144,1
2621440,262144,1
9961472,262144,1
10223616,262144,1
10485760,262144,1
10747904,262144,1
11010048,262144,1
9961472,262144,1
11272192,262144,1
11534336,262144,1
11796480,262144,1
12058624,262144,1
12320768,262144,1
12582912,262144,1
12845056,262144,1
13107200,262144,1
13369344,262144,1
13631488,262144,1
13893632,262144,1
14155776,262144,1
7602176,262144,1
14417920,262144,1
14680064,262144,1
14942208,262144,1
15204352,262144,1
15466496,262144,1
15728640,262144,1
15990784,262144,1
16252928,262144,1
16515072,262144,1
16777216,262144,1
17039360,262144,1
17301504,262144,1
17563648,262144,1
5767168,262144,1
3407872,262144,1
2097152,262144,1
17825792,262144,1
18087936,262144,1
18350080,262144,1
18612224,262144,1
18874368,262144,1
19136512,262144,1
15990784,262144,1
4194304,262144,1
19398656,262144,1
19660800,262144,1
262144,262144,1
19922944,262144,1
20185088,262144,1
20447232,262144,1
20709376,262144,1
5505024,262144,1
20971520,262144,1
21233664,262144,1
21495808,262144,1
21757952,262144,1
22020096,262144,1
22282240,262144,1
22544384,262144,1
22806528,262144,1
23068672,262144,1
23330816,262144,1
8388608,262144,1
23592960,262144,1
23855104,262144,1
0,262144,1
24117248,262144,1
24379392,262144,1
24641536,262144,1
24903680,262144,1
25165824,262144,1
25427968,262144,1
17301504,262144,1
25690112,262144,1
25952256,262144,1
26214400,262144,1
25952256,262144,1
26476544,262144,1
26738688,262144,1
27000832,262144,1
5767168,262144,1
27262976,262144,1
27525120,262144,1
27787264,262144,1
28049408,262144,1
28311552,262144,1
26738688,262144,1
28573696,262144,1
28835840,262144,1
3670016,262144,1
3670016,262144,1
29097984,262144,1
29360128,262144,1
18874368,262144,1
29622272,262144,1
29884416,262144,1
30146560,262144,1
30408704,262144,1
30670848,262144,1
30932992,262144,1
31195136,262144,1
31457280,262144,1
28835840,262144,1
31719424,262144,1
31981568,262144,1
32243712,262144,1
32505856,262144,1
32768000,262144,1
33030144,262144,1
33292288,262144,1
33554432,262144,1
7864320,262144,1
33816576,262144,1
11010048,262144,1
34078720,262144,1
34340864,262144,1
34603008,262144,1
34865152,262144,1
35127296,262144,1
35389440,262144,1
35651584,262144,1
35913728,262144,1
36175872,262144,1
6553600,262144,1
36438016,262144,1
36700160,262144,1
36962304,262144,1
37224448,262144,1
13107200,262144,1
37486592,262144,1
37748736,262144,1
6815744,262144,1
38010880,262144,1
26476544,262144,1
2097152,262144,1
20447232,262144,1
38273024,262144,1
10223616,262144,1
8650752,262144,1
33816576,262144,1
38535168,262144,1
17039360,262144,1
38797312,262144,1
39059456,262144,1
39321600,262144,1
31719424,262144,1
8388608,262144,1
20709376,262144,1
3407872,262144,1
39583744,262144,1
39845888,262144,1
40108032,262144,1
14680064,262144,1
40370176,262144,1
40632320,262144,1
40894464,262144,1
15466496,262144,1
41156608,262144,1
41418752,262144,1
41680896,262144,1
32243712,262144,1
41943040,262144,1
42205184,262144,1
42467328,262144,1
42729472,262144,1
42991616,262144,1
43253760,262144,1
43515904,262144,1
18350080,262144,1
43778048,262144,1
44040192,262144,1
0,262144,1
44302336,262144,1
29097984,262144,1
44564480,262144,1
44826624,262144,1
14155776,262144,1
45088768,262144,1
45350912,262144,1
2883584,262144,1
45613056,262144,1
45875200,262144,1
46137344,262144,1
46399488,262144,1
46661632,262144,1
46923776,262144,1
47185920,262144,1
47448064,262144,1
45350912,262144,1
47710208,262144,1
47972352,262144,1
48234496,262144,1
29360128,262144,1
48496640,262144,1
48758784,262144,1
49020928,262144,1
2883584,262144,1
16515072,262144,1
7602176,262144,1
46399488,262144,1
49283072,262144,1
49545216,262144,1
49807360,262144,1
