offset,size,type 1276 1276 2000 64
0,65536,0
65536,65536,1
131072,65536,0
196608,65536,1
262144,65536,0
327680,65536,0
393216,65536,1
458752,65536,1
524288,65536,1
589824,65536,1
655360,65536,1
720896,65536,1
786432,65536,1
851968,65536,1
917504,65536,1
983040,65536,1
1048576,65536,1
1114112,65536,1
1179648,65536,1
1245184,65536,1
1310720,65536,1
1376256,65536,1
1441792,65536,1
1507328,65536,1
1572864,65536,1
1638400,65536,1
1703936,65536,0
1769472,65536,1
1835008,65536,1
1900544,65536,0
1966080,65536,1
2031616,65536,0
2097152,65536,1
2162688,65536,0
2228224,65536,0
2293760,65536,0
2359296,65536,1
2424832,65536,1
2490368,65536,1
2555904,65536,1
2621440,65536,0
2686976,65536,1
2752512,65536,1
2818048,65536,1
2883584,65536,1
2949120,65536,1
3014656,65536,1
3080192,65536,1
3145728,65536,0
3211264,65536,1
3276800,65536,1
3342336,65536,1
3407872,65536,1
3473408,65536,0
3538944,65536,0
3604480,65536,1
3670016,65536,1
3735552,65536,1
3801088,65536,0
3866624,65536,1
3932160,65536,1
3997696,65536,1
4063232,65536,1
4128768,65536,1
4194304,65536,0
4259840,65536,1
4325376,65536,1
4390912,65536,1
1441792,65536,1
4456448,65536,1
4521984,65536,1
4587520,65536,1
4653056,65536,1
4718592,65536,1
4784128,65536,1
4849664,65536,0
4915200,65536,1
4980736,65536,1
5046272,65536,0
5111808,65536,1
5177344,65536,1
5242880,65536,1
5308416,65536,0
5373952,65536,1
5439488,65536,1
5505024,65536,1
5570560,65536,1
5636096,65536,1
5701632,65536,1
5767168,65536,1
5832704,65536,1
5898240,65536,1
5963776,65536,1
6029312,65536,1
6094848,65536,1
6160384,65536,1
6225920,65536,1
6291456,65536,1
6356992,65536,1
6422528,65536,0
6488064,65536,0
6553600,65536,1
6619136,65536,1
6684672,65536,1
6750208,65536,1
6815744,65536,1
6881280,65536,1
1179648,65536,1
6946816,65536,1
7012352,65536,1
7077888,65536,1
7143424,65536,1
7208960,65536,1
7274496,65536,1
7340032,65536,1
7405568,65536,0
7471104,65536,1
7536640,65536,1
4653056,65536,1
7602176,65536,1
7667712,65536,0
7733248,65536,1
7798784,65536,0
983040,65536,1
7864320,65536,1
7929856,65536,1
7995392,65536,1
8060928,65536,1
8126464,65536,1
8192000,65536,1
8257536,65536,1
8323072,65536,1
8388608,65536,0
8454144,65536,1
8519680,65536,1
8585216,65536,1
8650752,65536,1
8716288,65536,0
8781824,65536,1
8847360,65536,1
8912896,65536,1
8978432,65536,1
9043968,65536,1
9109504,65536,1
9175040,65536,1
9240576,65536,1
9306112,65536,1
9371648,65536,1
9437184,65536,0
9502720,65536,1
9568256,65536,1
9633792,65536,1
196608,65536,1
9699328,65536,1
9764864,65536,1
9830400,65536,1
9895936,65536,1
9961472,65536,0
10027008,65536,0
10092544,65536,1
3407872,65536,0
10158080,65536,1
10223616,65536,1
10289152,65536,0
10354688,65536,0
10420224,65536,1
10485760,65536,1
10551296,65536,1
10616832,65536,1
10682368,65536,0
10747904,65536,1
10813440,65536,0
10878976,65536,1
10944512,65536,1
11010048,65536,1
7143424,65536,1
11075584,65536,1
11141120,65536,1
11206656,65536,1
327680,65536,1
2818048,65536,1
11272192,65536,1
6029312,65536,1
11337728,65536,0
11403264,65536,1
11468800,65536,1
11534336,65536,1
11599872,65536,1
11665408,65536,1
10616832,65536,0
11730944,65536,1
11796480,65536,1
11862016,65536,1
11927552,65536,1
11993088,65536,0
12058624,65536,1
12124160,65536,1
12189696,65536,1
12255232,65536,1
12320768,65536,1
12386304,65536,0
8388608,65536,1
6881280,65536,1
8912896,65536,1
12451840,65536,1
12517376,65536,1
12582912,65536,0
12648448,65536,1
12713984,65536,1
9306112,65536,1
12779520,65536,0
12845056,65536,0
12910592,65536,1
12976128,65536,1
13041664,65536,1
13107200,65536,1
13172736,65536,1
13238272,65536,1
13303808,65536,1
13369344,65536,1
13434880,65536,0
13500416,65536,1
13565952,65536,1
13631488,65536,1
13697024,65536,1
13762560,65536,0
13828096,65536,1
13893632,65536,1
11534336,65536,1
13959168,65536,1
14024704,65536,1
14090240,65536,1
14155776,65536,1
14221312,65536,1
14286848,65536,1
14352384,65536,0
14417920,65536,1
14483456,65536,1
720896,65536,1
14548992,65536,0
14614528,65536,1
14680064,65536,1
11075584,65536,1
14745600,65536,1
14811136,65536,1
14876672,65536,1
14942208,65536,1
15007744,65536,1
15073280,65536,1
15138816,65536,0
15204352,65536,1
2359296,65536,1
15269888,65536,0
15335424,65536,1
15400960,65536,1
15466496,65536,0
11272192,65536,1
15532032,65536,1
15597568,65536,1
15663104,65536,1
15728640,65536,0
15794176,65536,1
15859712,65536,1
15925248,65536,0
15990784,65536,0
16056320,65536,1
16121856,65536,1
1638400,65536,1
16187392,65536,1
16252928,65536,0
6750208,65536,0
16318464,65536,1
16384000,65536,1
16449536,65536,1
16515072,65536,0
16580608,65536,0
16646144,65536,1
16711680,65536,0
16777216,65536,1
16842752,65536,0
16908288,65536,1
16973824,65536,1
17039360,65536,1
11206656,65536,0
17104896,65536,0
17170432,65536,1
17235968,65536,0
17301504,65536,0
9109504,65536,1
17367040,65536,1
17432576,65536,1
17498112,65536,1
17563648,65536,1
16318464,65536,1
17629184,65536,1
17694720,65536,1
17760256,65536,1
17825792,65536,1
11796480,65536,1
11468800,65536,1
17891328,65536,1
17956864,65536,0
6356992,65536,1
15007744,65536,0
18022400,65536,1
18087936,65536,1
18153472,65536,1
18219008,65536,1
18284544,65536,0
6881280,65536,0
18350080,65536,1
18415616,65536,1
18481152,65536,1
18546688,65536,1
18612224,65536,1
18677760,65536,1
18743296,65536,1
18808832,65536,1
18874368,65536,0
2752512,65536,0
18939904,65536,1
19005440,65536,1
19070976,65536,1
19136512,65536,1
19202048,65536,1
19267584,65536,1
19333120,65536,1
19398656,65536,1
19464192,65536,1
19529728,65536,1
19595264,65536,0
19660800,65536,1
19726336,65536,1
6488064,65536,0
19791872,65536,1
19857408,65536,1
19922944,65536,0
19988480,65536,1
20054016,65536,1
20119552,65536,1
20185088,65536,1
20250624,65536,1
20316160,65536,1
20381696,65536,1
20447232,65536,1
20512768,65536,1
10682368,65536,1
7077888,65536,1
20578304,65536,1
20643840,65536,0
20709376,65536,1
20774912,65536,1
20840448,65536,1
20905984,65536,1
20971520,65536,0
21037056,65536,1
21102592,65536,1
21168128,65536,1
21233664,65536,0
2949120,65536,1
21299200,65536,1
21364736,65536,0
21430272,65536,1
21495808,65536,1
21561344,65536,0
21626880,65536,0
21692416,65536,1
21757952,65536,0
21823488,65536,1
21889024,65536,0
21954560,65536,1
22020096,65536,1
22085632,65536,1
22151168,65536,0
22216704,65536,1
917504,65536,1
11993088,65536,1
22282240,65536,1
589824,65536,1
22347776,65536,1
15663104,65536,0
22413312,65536,1
22478848,65536,1
22544384,65536,1
22609920,65536,1
22675456,65536,1
10682368,65536,1
22740992,65536,1
22806528,65536,0
22872064,65536,0
22937600,65536,1
23003136,65536,1
23068672,65536,1
23134208,65536,0
23199744,65536,1
23265280,65536,1
4718592,65536,0
23330816,65536,0
23396352,65536,1
23461888,65536,0
23527424,65536,1
6553600,65536,0
23592960,65536,0
23658496,65536,1
23724032,65536,1
23789568,65536,1
23855104,65536,1
4194304,65536,1
23920640,65536,1
23986176,65536,1
24051712,65536,1
24117248,65536,1
24182784,65536,1
24248320,65536,1
17563648,65536,1
24313856,65536,1
0,65536,0
24379392,65536,1
24444928,65536,1
24510464,65536,0
24576000,65536,1
24641536,65536,0
24707072,65536,0
24772608,65536,1
