offset,size,type 1947 1947 2000 4
0,4096,0
4096,4096,0
8192,4096,0
12288,4096,0
16384,4096,0
20480,4096,0
24576,4096,0
28672,4096,0
32768,4096,0
36864,4096,0
40960,4096,0
45056,4096,0
49152,4096,0
53248,4096,0
57344,4096,0
61440,4096,0
65536,4096,0
69632,4096,0
73728,4096,0
77824,4096,0
81920,4096,0
86016,4096,0
90112,4096,0
94208,4096,0
98304,4096,0
102400,4096,0
106496,4096,0
110592,4096,0
114688,4096,0
118784,4096,0
122880,4096,0
126976,4096,0
131072,4096,0
135168,4096,0
139264,4096,0
143360,4096,0
147456,4096,0
151552,4096,0
155648,4096,0
159744,4096,0
163840,4096,0
167936,4096,0
172032,4096,0
176128,4096,0
180224,4096,0
184320,4096,0
188416,4096,0
192512,4096,0
196608,4096,0
200704,4096,0
204800,4096,0
208896,4096,0
212992,4096,0
217088,4096,0
221184,4096,0
225280,4096,0
229376,4096,0
233472,4096,0
237568,4096,0
241664,4096,0
245760,4096,0
249856,4096,0
253952,4096,0
258048,4096,0
262144,4096,0
266240,4096,0
270336,4096,0
274432,4096,0
278528,4096,0
282624,4096,0
286720,4096,0
290816,4096,0
294912,4096,0
299008,4096,0
303104,4096,0
307200,4096,0
311296,4096,0
315392,4096,0
319488,4096,0
323584,4096,0
327680,4096,0
331776,4096,0
335872,4096,0
339968,4096,0
344064,4096,0
348160,4096,0
352256,4096,0
356352,4096,0
360448,4096,0
364544,4096,0
368640,4096,0
372736,4096,0
376832,4096,0
380928,4096,0
385024,4096,0
389120,4096,0
393216,4096,0
397312,4096,0
401408,4096,0
405504,4096,0
409600,4096,0
413696,4096,0
417792,4096,0
421888,4096,0
425984,4096,0
430080,4096,0
434176,4096,0
438272,4096,0
442368,4096,0
446464,4096,0
450560,4096,0
454656,4096,0
458752,4096,0
462848,4096,0
466944,4096,0
471040,4096,0
475136,4096,0
479232,4096,0
483328,4096,0
487424,4096,0
491520,4096,0
495616,4096,0
499712,4096,0
503808,4096,0
507904,4096,0
512000,4096,0
516096,4096,0
520192,4096,0
524288,4096,0
528384,4096,0
532480,4096,0
536576,4096,0
540672,4096,0
544768,4096,0
184320,4096,0
548864,4096,0
552960,4096,0
557056,4096,0
561152,4096,0
565248,4096,0
569344,4096,0
573440,4096,0
577536,4096,0
581632,4096,0
585728,4096,0
589824,4096,0
593920,4096,0
598016,4096,0
602112,4096,0
606208,4096,0
610304,4096,0
614400,4096,0
618496,4096,0
622592,4096,0
626688,4096,0
630784,4096,0
634880,4096,0
638976,4096,0
643072,4096,0
647168,4096,0
651264,4096,0
655360,4096,0
659456,4096,0
663552,4096,0
667648,4096,0
671744,4096,0
675840,4096,0
679936,4096,0
684032,4096,0
688128,4096,0
692224,4096,0
696320,4096,0
700416,4096,0
704512,4096,0
708608,4096,0
712704,4096,0
716800,4096,0
720896,4096,0
724992,4096,0
729088,4096,0
733184,4096,0
737280,4096,0
741376,4096,0
745472,4096,0
749568,4096,0
753664,4096,0
757760,4096,0
761856,4096,0
765952,4096,0
770048,4096,0
774144,4096,0
778240,4096,0
782336,4096,0
786432,4096,0
790528,4096,0
794624,4096,0
798720,4096,0
802816,4096,0
806912,4096,0
811008,4096,0
815104,4096,0
819200,4096,0
823296,4096,0
827392,4096,0
831488,4096,0
835584,4096,0
839680,4096,0
843776,4096,0
847872,4096,0
851968,4096,0
856064,4096,0
860160,4096,0
864256,4096,0
868352,4096,0
872448,4096,0
876544,4096,0
880640,4096,0
884736,4096,0
532480,4096,0
888832,4096,0
892928,4096,0
897024,4096,0
901120,4096,0
905216,4096,0
909312,4096,0
913408,4096,0
917504,4096,0
921600,4096,0
925696,4096,0
929792,4096,0
933888,4096,0
937984,4096,0
942080,4096,0
946176,4096,0
950272,4096,0
954368,4096,0
958464,4096,0
962560,4096,0
966656,4096,0
970752,4096,0
974848,4096,0
978944,4096,0
983040,4096,0
987136,4096,0
991232,4096,0
995328,4096,0
999424,4096,0
1003520,4096,0
1007616,4096,0
1011712,4096,0
1015808,4096,0
1019904,4096,0
1024000,4096,0
1028096,4096,0
1032192,4096,0
1036288,4096,0
1040384,4096,0
1044480,4096,0
1048576,4096,0
1052672,4096,0
1056768,4096,0
1060864,4096,0
1064960,4096,0
1069056,4096,0
1073152,4096,0
1077248,4096,0
1081344,4096,0
827392,4096,0
1085440,4096,0
1089536,4096,0
1093632,4096,0
1097728,4096,0
1101824,4096,0
1105920,4096,0
1110016,4096,0
1114112,4096,0
1118208,4096,0
1122304,4096,0
1126400,4096,0
1130496,4096,0
1134592,4096,0
1138688,4096,0
1142784,4096,0
1146880,4096,0
1150976,4096,0
1155072,4096,0
1159168,4096,0
1163264,4096,0
1167360,4096,0
1171456,4096,0
1175552,4096,0
598016,4096,0
1179648,4096,0
1183744,4096,0
1187840,4096,0
1191936,4096,0
1196032,4096,0
1200128,4096,0
1204224,4096,0
1208320,4096,0
1212416,4096,0
1216512,4096,0
1220608,4096,0
1224704,4096,0
1228800,4096,0
1232896,4096,0
1236992,4096,0
1241088,4096,0
1245184,4096,0
1249280,4096,0
1253376,4096,0
1257472,4096,0
1261568,4096,0
1265664,4096,0
1269760,4096,0
1273856,4096,0
1277952,4096,0
1282048,4096,0
1286144,4096,0
1290240,4096,0
1294336,4096,0
1298432,4096,0
1302528,4096,0
1306624,4096,0
1310720,4096,0
1314816,4096,0
1318912,4096,0
1323008,4096,0
1327104,4096,0
1331200,4096,0
1335296,4096,0
1339392,4096,0
1343488,4096,0
1347584,4096,0
1351680,4096,0
1355776,4096,0
1359872,4096,0
1363968,4096,0
1368064,4096,0
1372160,4096,0
1376256,4096,0
1380352,4096,0
1384448,4096,0
1388544,4096,0
1392640,4096,0
1396736,4096,0
1400832,4096,0
1404928,4096,0
