offset,size,type 490 490 2000 256
0,262144,0
262144,262144,0
524288,262144,1
786432,262144,1
1048576,262144,1
1310720,262144,1
1572864,262144,1
1835008,262144,1
2097152,262144,0
2359296,262144,1
2621440,262144,1
2883584,262144,0
3145728,262144,1
3407872,262144,1
3670016,262144,1
3932160,262144,1
4194304,262144,1
4456448,262144,1
4718592,262144,1
4980736,262144,1
5242880,262144,0
5505024,262144,1
5767168,262144,1
2359296,262144,1
6029312,262144,1
6291456,262144,0
6553600,262144,1
6815744,262144,0
7077888,262144,1
7340032,262144,1
7602176,262144,1
7864320,262144,1
8126464,262144,1
8388608,262144,1
8650752,262144,0
8912896,262144,1
9175040,262144,1
9437184,262144,0
9699328,262144,1
9961472,262144,1
10223616,262144,1
10485760,262144,1
10747904,262144,0
10223616,262144,1
11010048,262144,1
11272192,262144,1
11534336,262144,1
11796480,262144,0
12058624,262144,0
12320768,262144,1
12582912,262144,1
12845056,262144,0
13107200,262144,1
13369344,262144,0
13631488,262144,1
13893632,262144,1
14155776,262144,1
14417920,262144,1
12320768,262144,1
14680064,262144,1
14942208,262144,0
15204352,262144,1
15466496,262144,1
4456448,262144,1
15728640,262144,0
15990784,262144,0
9699328,262144,1
16252928,262144,0
16515072,262144,1
16777216,262144,0
17039360,262144,1
17301504,262144,1
3932160,262144,1
17563648,262144,1
17825792,262144,1
18087936,262144,1
18350080,262144,1
18612224,262144,1
18874368,262144,1
19136512,262144,1
19398656,262144,1
19660800,262144,1
19922944,262144,0
20185088,262144,1
1835008,262144,1
20447232,262144,1
20709376,262144,1
20971520,262144,0
21233664,262144,0
21495808,262144,1
21757952,262144,1
22020096,262144,0
22282240,262144,1
6029312,262144,0
22544384,262144,1
22806528,262144,1
23068672,262144,1
23330816,262144,0
7864320,262144,1
23592960,262144,1
23855104,262144,1
24117248,262144,0
24379392,262144,1
24641536,262144,1
24903680,262144,1
16252928,262144,1
25165824,262144,0
6815744,262144,0
23068672,262144,0
25427968,262144,1
20185088,262144,1
25690112,262144,1
25952256,262144,1
26214400,262144,1
26476544,262144,1
10223616,262144,0
26738688,262144,1
27000832,262144,1
27262976,262144,1
