offset,size,type 1982 1982 2000 1
0,1024,0
1024,1024,0
2048,1024,0
3072,1024,1
4096,1024,0
5120,1024,1
6144,1024,0
7168,1024,1
8192,1024,1
9216,1024,1
10240,1024,0
11264,1024,0
12288,1024,1
13312,1024,1
14336,1024,1
15360,1024,0
16384,1024,1
17408,1024,0
18432,1024,1
19456,1024,0
20480,1024,1
21504,1024,1
22528,1024,1
23552,1024,1
24576,1024,0
25600,1024,1
26624,1024,1
27648,1024,0
28672,1024,0
29696,1024,1
30720,1024,1
31744,1024,1
32768,1024,1
33792,1024,1
34816,1024,0
35840,1024,0
36864,1024,1
37888,1024,0
38912,1024,0
39936,1024,1
40960,1024,1
41984,1024,0
43008,1024,1
44032,1024,0
45056,1024,1
46080,1024,1
47104,1024,1
48128,1024,0
49152,1024,1
50176,1024,1
51200,1024,0
52224,1024,0
53248,1024,1
54272,1024,1
55296,1024,1
56320,1024,1
57344,1024,1
58368,1024,1
59392,1024,0
60416,1024,1
61440,1024,1
62464,1024,0
63488,1024,0
64512,1024,1
65536,1024,1
66560,1024,0
67584,1024,0
68608,1024,0
69632,1024,0
70656,1024,0
71680,1024,0
72704,1024,1
73728,1024,1
74752,1024,1
75776,1024,0
76800,1024,0
77824,1024,1
78848,1024,1
79872,1024,1
80896,1024,1
81920,1024,0
82944,1024,1
83968,1024,1
84992,1024,1
86016,1024,1
87040,1024,0
88064,1024,0
89088,1024,0
90112,1024,1
91136,1024,1
92160,1024,0
93184,1024,0
94208,1024,1
95232,1024,1
96256,1024,0
97280,1024,1
98304,1024,0
99328,1024,1
100352,1024,0
101376,1024,1
102400,1024,1
103424,1024,1
104448,1024,1
105472,1024,0
106496,1024,0
107520,1024,0
108544,1024,1
109568,1024,1
110592,1024,1
111616,1024,0
112640,1024,1
113664,1024,1
114688,1024,0
115712,1024,0
116736,1024,1
117760,1024,1
118784,1024,1
119808,1024,0
120832,1024,1
121856,1024,0
122880,1024,1
123904,1024,0
124928,1024,1
125952,1024,0
126976,1024,0
128000,1024,0
129024,1024,0
130048,1024,0
131072,1024,1
132096,1024,0
133120,1024,1
134144,1024,1
135168,1024,1
136192,1024,0
137216,1024,1
138240,1024,1
139264,1024,1
140288,1024,1
141312,1024,1
142336,1024,0
143360,1024,1
144384,1024,0
145408,1024,1
146432,1024,0
147456,1024,0
148480,1024,1
149504,1024,1
150528,1024,1
151552,1024,1
152576,1024,1
153600,1024,0
154624,1024,0
155648,1024,1
156672,1024,0
157696,1024,1
158720,1024,0
159744,1024,0
160768,1024,0
161792,1024,1
162816,1024,1
163840,1024,0
164864,1024,0
165888,1024,1
166912,1024,1
167936,1024,1
168960,1024,1
169984,1024,0
171008,1024,0
172032,1024,0
173056,1024,1
174080,1024,1
175104,1024,0
176128,1024,1
177152,1024,0
178176,1024,1
179200,1024,1
180224,1024,1
181248,1024,1
182272,1024,0
183296,1024,1
184320,1024,0
185344,1024,1
186368,1024,1
187392,1024,1
188416,1024,1
189440,1024,1
190464,1024,1
191488,1024,1
192512,1024,1
193536,1024,1
194560,1024,1
195584,1024,0
196608,1024,1
197632,1024,1
198656,1024,1
199680,1024,0
200704,1024,1
201728,1024,1
202752,1024,1
203776,1024,1
204800,1024,0
205824,1024,1
206848,1024,1
207872,1024,1
208896,1024,1
209920,1024,1
210944,1024,1
211968,1024,0
212992,1024,1
214016,1024,0
215040,1024,0
216064,1024,1
217088,1024,1
218112,1024,1
219136,1024,1
220160,1024,1
221184,1024,1
222208,1024,1
223232,1024,1
224256,1024,1
225280,1024,0
226304,1024,0
227328,1024,1
228352,1024,1
229376,1024,1
230400,1024,1
231424,1024,0
232448,1024,1
233472,1024,1
234496,1024,1
235520,1024,0
236544,1024,0
237568,1024,1
238592,1024,1
239616,1024,0
240640,1024,0
241664,1024,0
242688,1024,1
243712,1024,0
244736,1024,0
245760,1024,0
246784,1024,0
247808,1024,1
248832,1024,0
249856,1024,1
250880,1024,0
251904,1024,1
252928,1024,1
253952,1024,1
254976,1024,0
256000,1024,1
257024,1024,1
258048,1024,0
259072,1024,1
260096,1024,1
261120,1024,1
262144,1024,0
263168,1024,1
264192,1024,0
265216,1024,0
266240,1024,0
267264,1024,1
268288,1024,0
269312,1024,0
270336,1024,1
271360,1024,1
272384,1024,1
273408,1024,1
274432,1024,0
275456,1024,0
276480,1024,1
277504,1024,0
278528,1024,1
279552,1024,0
280576,1024,1
281600,1024,1
282624,1024,1
283648,1024,1
284672,1024,0
285696,1024,1
286720,1024,0
287744,1024,1
288768,1024,1
289792,1024,1
290816,1024,1
291840,1024,0
292864,1024,1
293888,1024,0
294912,1024,1
295936,1024,1
296960,1024,1
297984,1024,1
299008,1024,1
300032,1024,1
301056,1024,1
302080,1024,0
303104,1024,0
304128,1024,0
305152,1024,1
306176,1024,1
307200,1024,1
308224,1024,1
309248,1024,1
310272,1024,1
311296,1024,0
312320,1024,1
313344,1024,1
314368,1024,0
315392,1024,0
316416,1024,1
317440,1024,1
318464,1024,1
319488,1024,1
320512,1024,1
321536,1024,1
322560,1024,1
323584,1024,0
324608,1024,0
325632,1024,0
326656,1024,0
327680,1024,1
328704,1024,0
329728,1024,0
330752,1024,0
331776,1024,1
332800,1024,1
333824,1024,1
334848,1024,0
335872,1024,1
336896,1024,1
337920,1024,1
338944,1024,1
339968,1024,0
340992,1024,0
342016,1024,0
343040,1024,1
344064,1024,1
345088,1024,0
346112,1024,0
347136,1024,1
348160,1024,1
349184,1024,1
350208,1024,0
351232,1024,1
352256,1024,0
353280,1024,1
354304,1024,1
355328,1024,1
356352,1024,0
357376,1024,0
358400,1024,1
359424,1024,0
360448,1024,1
361472,1024,0
362496,1024,0
363520,1024,1
364544,1024,1
365568,1024,0
366592,1024,1
367616,1024,1
368640,1024,1
369664,1024,1
370688,1024,1
371712,1024,1
372736,1024,0
373760,1024,1
374784,1024,1
375808,1024,1
376832,1024,0
377856,1024,1
378880,1024,1
379904,1024,0
380928,1024,0
381952,1024,1
382976,1024,1
384000,1024,1
385024,1024,1
386048,1024,1
387072,1024,1
388096,1024,1
389120,1024,0
390144,1024,1
391168,1024,1
392192,1024,0
393216,1024,0
394240,1024,0
395264,1024,0
396288,1024,1
397312,1024,1
398336,1024,1
399360,1024,1
400384,1024,1
401408,1024,0
402432,1024,0
403456,1024,1
404480,1024,0
405504,1024,0
406528,1024,1
407552,1024,0
408576,1024,1
409600,1024,0
410624,1024,1
411648,1024,1
412672,1024,1
413696,1024,0
414720,1024,0
415744,1024,0
416768,1024,0
417792,1024,1
418816,1024,0
419840,1024,1
420864,1024,1
421888,1024,1
7168,1024,0
422912,1024,0
423936,1024,0
424960,1024,1
425984,1024,1
427008,1024,1
428032,1024,1
429056,1024,0
430080,1024,1
431104,1024,1
432128,1024,1
433152,1024,1
434176,1024,1
435200,1024,0
436224,1024,1
437248,1024,1
438272,1024,0
439296,1024,1
440320,1024,1
441344,1024,1
442368,1024,0
443392,1024,1
444416,1024,0
445440,1024,1
446464,1024,0
447488,1024,1
448512,1024,1
449536,1024,1
450560,1024,0
451584,1024,0
452608,1024,1
453632,1024,0
454656,1024,1
455680,1024,1
456704,1024,1
457728,1024,1
458752,1024,1
459776,1024,0
460800,1024,0
461824,1024,1
462848,1024,0
463872,1024,1
464896,1024,1
465920,1024,0
466944,1024,1
467968,1024,1
468992,1024,0
470016,1024,1
471040,1024,0
472064,1024,1
473088,1024,0
474112,1024,1
475136,1024,0
476160,1024,1
477184,1024,1
478208,1024,1
479232,1024,1
480256,1024,1
481280,1024,1
482304,1024,0
483328,1024,1
484352,1024,1
485376,1024,0
486400,1024,1
487424,1024,0
488448,1024,1
489472,1024,0
490496,1024,1
491520,1024,0
492544,1024,1
493568,1024,1
494592,1024,1
495616,1024,0
496640,1024,1
497664,1024,1
498688,1024,0
499712,1024,0
500736,1024,1
501760,1024,0
502784,1024,1
503808,1024,0
504832,1024,0
505856,1024,0
506880,1024,1
507904,1024,0
508928,1024,1
509952,1024,1
510976,1024,1
512000,1024,1
513024,1024,1
514048,1024,1
515072,1024,0
516096,1024,1
517120,1024,1
518144,1024,0
519168,1024,0
520192,1024,0
521216,1024,1
522240,1024,0
523264,1024,1
524288,1024,1
525312,1024,1
526336,1024,1
527360,1024,1
528384,1024,1
529408,1024,0
530432,1024,1
531456,1024,1
532480,1024,0
533504,1024,1
534528,1024,0
535552,1024,1
536576,1024,1
537600,1024,1
538624,1024,1
539648,1024,0
540672,1024,1
541696,1024,1
542720,1024,0
543744,1024,1
544768,1024,1
545792,1024,1
546816,1024,1
547840,1024,1
548864,1024,0
549888,1024,1
550912,1024,0
551936,1024,0
552960,1024,1
553984,1024,0
555008,1024,1
556032,1024,0
557056,1024,1
558080,1024,1
559104,1024,1
560128,1024,1
561152,1024,1
562176,1024,1
563200,1024,0
564224,1024,0
565248,1024,1
566272,1024,1
567296,1024,1
568320,1024,1
569344,1024,0
570368,1024,1
571392,1024,1
